Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2023-04-19 23:52:21.722412,178.9436586576349,169.06355076877026,0.0,0.021125,0.0,7.536131172028339,7.536131172028339
2023-04-19 23:55:21.722412,178.34425172929386,168.90673424006292,0.0,0.021125,0.0,7.427107965936615,7.427107965936615
2023-04-19 23:58:21.722412,177.5219893233695,168.6963708754224,0.0,0.021125,0.0,7.278263066755873,7.278263066755873
2023-04-20 00:01:21.722412,176.50692858263494,168.43831454839466,0.0,0.021125,0.0,7.095674226400189,7.095674226400189
2023-04-20 00:04:21.722412,175.3260858501797,168.0612365450098,0.0,0.021125,0.0,6.884906497951269,6.884906497951269
2023-04-20 00:07:21.722412,174.00362036600905,167.47442226257547,0.0,0.021125,0.0,6.651009402221905,6.651009402221905
2023-04-20 00:10:21.722412,172.56106039951337,166.58444926738198,0.0,0.021125,0.0,6.398533738823511,6.398533738823511
2023-04-20 00:13:21.722412,171.01754583672638,165.29542534265886,0.0,0.021125,0.0,6.1315598093443855,6.1315598093443855
2023-04-20 00:16:21.722412,169.390070508385,163.50923149920067,0.0,0.021125,0.0,5.853731444920372,5.853731444920372
2023-04-20 00:19:21.722412,167.6937141879403,161.12575777351842,0.0,0.021125,0.0,5.568292155051183,5.568292155051183
2023-04-20 00:22:21.722412,165.94185867270866,158.04312481018047,0.0,0.021125,0.0,5.278121063231847,5.278121063231847
2023-04-20 00:25:21.722412,164.14638532760512,154.15788767388494,0.0,0.021125,0.0,4.985767224337197,4.985767224337197
2023-04-20 00:28:21.722412,162.31785338247093,150.95117234186773,0.0,0.021125,0.0,4.693481547445623,4.693481547445623
2023-04-20 00:31:21.722412,160.46565946182815,150.4592727194885,0.0,0.021125,0.0,4.403245963908833,4.403245963908833
2023-04-20 00:34:21.722412,158.59817952431007,150.48489343066393,0.0,0.021125,0.0,4.116799748092585,4.116799748092585
2023-04-20 00:37:21.722412,156.722894762606,150.82684107853797,0.0,0.021125,0.0,3.8356630634583615,3.8356630634583615
2023-04-20 00:40:21.722412,154.8465031781878,151.28310241406643,0.0,0.021125,0.0,3.561157902352589,3.561157902352589
2023-04-20 00:43:21.722412,152.9750185776473,151.65094745991996,0.0,0.021125,0.0,3.2944266371564086,3.2944266371564086
2023-04-20 00:46:21.722412,151.11385869361752,151.72702119321352,0.0,0.021125,0.0,3.0364484194800028,3.0364484194800028
2023-04-20 00:49:21.722412,149.2679240501796,151.30742543601954,0.0,0.021125,0.0,2.7880536640414317,2.7880536640414317
2023-04-20 00:52:21.722412,147.44166909579428,150.18779250944408,0.0,0.021125,0.0,2.5499368424020585,2.5499368424020585
2023-04-20 00:55:21.722412,145.6391670337216,148.1633521120792,0.0,0.021125,0.0,2.322667794023868,2.322667794023868
2023-04-20 00:58:21.722412,143.86416970323296,145.0746352852554,0.0,0.021125,0.0,2.1067017416441667,2.1067017416441667
2023-04-20 01:01:21.722412,142.12016381449868,141.03574423638636,0.0,0.021125,0.0,1.9023881770440987,1.9023881770440987
2023-04-20 01:04:21.722412,140.41042482458096,136.57133440653672,0.0,0.021125,0.0,1.7099787634723962,1.7099787634723962
